Page path and screen class,Region,Views,Users,New users,Views per user,Average engagement time,Unique user scrolls,Event count,Conversions,Total revenue
/stress,Federal Territory of Kuala Lumpur,1,1,0,1,32,0,3,0,0
/stress001,New South Wales,2,1,0,2,32,0,4,0,0
/stress010,St. Thomas Parish,1,1,1,1,32,0,4,0,0
/stress013,North Carolina,2,1,0,2,32,0,10,0,0
/stress013,Oregon,1,1,0,1,32,0,5,0,0
/stress001,Kentucky,8,6,2,1.3333333333333300,31.833333333333300,0,38,0,0
/gender006,Maine,8,7,0,1.1428571428571400,31.714285714285700,0,24,0,0
/about,New Jersey,24,20,12,1.2,31.65,0,130,0,0
/queer006,Ontario,8,5,0,1.6,31.6,0,35,0,0
/stigma009,California,19,17,8,1.1176470588235300,31.58823529411770,0,97,0,0
/gender,Bucharest,1,2,1,0.5,31.5,0,6,0,0
/home-2,New York,3,2,0,1.5,31.5,0,11,0,0
/stigma,Yucatan,2,2,1,1,31.5,0,9,0,0
/stigma007,Georgia,7,6,4,1.1666666666666700,31.5,0,27,0,0
/crisis-resources,Missouri,26,26,25,1,31.423076923076900,0,103,0,0
/queer001,Idaho,8,6,1,1.3333333333333300,31.333333333333300,0,26,0,0
/queer001,Nebraska,3,3,0,1,31.333333333333300,0,12,0,0
/queer008,Minnesota,3,3,1,1,31.333333333333300,0,13,0,0
/stress007,Massachusetts,7,7,2,1,31.285714285714300,0,32,0,0
/saferbrowsing,Michigan,16,16,7,1,31.25,0,83,0,0
/queer003,Alabama,14,10,0,1.4,31.2,0,54,0,0
/,Veracruz,4,3,2,1.3333333333333300,31,0,18,0,0
/earlyaccess,California,1,1,0,1,31,0,4,0,0
/gender,Boyaca,5,1,0,5,31,0,15,0,0
/gender001,Iowa,2,1,0,2,31,0,9,0,0
/gender002,Araucania,2,1,0,2,31,0,6,0,0
/gender002,Boyaca,2,1,0,2,31,0,6,0,0
/gender101,Chiapas,1,1,1,1,31,0,7,0,0
/guidemap,Indiana,1,1,0,1,31,0,4,0,0
/queer002,Delhi,1,1,1,1,31,0,6,0,0
/queer004,State of Parana,1,1,0,1,31,0,4,0,0
/queerness,Lucerne,1,1,0,1,31,0,3,0,0
/queerness,Pomeranian Voivodeship,1,1,0,1,31,0,6,0,0
/queerness,State of Rio de Janeiro,3,1,0,3,31,0,12,0,0
/sexuality101,Chittagong Division,1,1,0,1,31,0,6,0,0
/stigma002,Addis Ababa,2,2,2,1,31,0,13,0,0
/stigma003,Idaho,2,1,0,2,31,0,8,0,0
/stigma005,Queensland,1,1,0,1,31,0,6,0,0
/stress,Johor,1,1,0,1,31,0,3,0,0
/stress,Stockholm County,1,1,0,1,31,0,4,0,0
/stress002,Kentucky,1,1,0,1,31,0,8,0,0
/stress008,Missouri,3,3,0,1,31,0,14,0,0
/stress012,Ontario,2,2,1,1,31,0,10,0,0
/stress001,Arizona,20,15,1,1.3333333333333300,30.933333333333300,0,85,0,0
/saferbrowsing,Illinois,75,69,32,1.0869565217391300,30.89855072463770,0,381,0,0
/stress002,Colorado,12,12,3,1,30.833333333333300,0,77,0,0
/gender007,Washington,23,20,7,1.15,30.8,0,104,0,0
/queer007,Florida,3,3,0,1,30.666666666666700,0,12,0,0
/queerness,Madrid,4,3,1,1.3333333333333300,30.666666666666700,0,16,0,0
/spreadtheword,Kentucky,3,3,3,1,30.666666666666700,0,14,0,0
/saferbrowsing,New York,105,95,50,1.105263157894740,30.63157894736840,0,538,0,0
/gender005,Ohio,8,8,4,1,30.625,0,40,0,0
/stress002,Michigan,8,9,2,0.8888888888888890,30.555555555555600,0,59,0,0
/saved,California,36,31,11,1.1612903225806500,30.548387096774200,0,187,0,0
/crisis-resources,Maharashtra,3,2,0,1.5,30.5,0,13,0,0
/gender,Los Rios,2,2,1,1,30.5,0,10,0,0
/gender,Stockholm County,3,2,1,1.5,30.5,0,13,0,0
/mental-health-resources,West Virginia,2,2,0,1,30.5,0,7,0,0
/stress007,Arizona,6,6,2,1,30.5,0,24,0,0
/saferbrowsing,Texas,40,43,22,0.9302325581395350,30.348837209302300,0,217,0,0
/pronouns101,State of Rio de Janeiro,3,3,0,1,30.333333333333300,0,11,0,0
/queerness,Canterbury,6,3,0,2,30.333333333333300,0,22,0,0
/queer005,New York,23,18,3,1.2777777777777800,30.22222222222220,0,95,0,0
/mental-health-resources,State of Rio de Janeiro,5,5,3,1,30.2,0,27,0,0
/queerness,Queensland,17,12,4,1.4166666666666700,30.166666666666700,0,70,0,0
/gender006,Indiana,13,13,4,1,30.153846153846200,0,57,0,0
/queer005,Washington,7,7,0,1,30.142857142857100,0,29,0,0
/gender,Lombardy,2,1,0,2,30,0,6,0,0
/gender,Santo Domingo Province,1,1,0,1,30,0,3,0,0
/gender002,Valencian Community,2,1,0,2,30,0,7,0,0
/gender005,South Carolina,2,2,0,1,30,0,10,0,0
/gender006,Western Australia,1,1,0,1,30,0,5,0,0
/poster,Uttar Pradesh,1,1,0,1,30,0,7,0,0
/poster,Wellington,1,1,1,1,30,0,9,0,0
/pronouns101,New Mexico,3,3,1,1,30,0,12,0,0
/queer002,Shumen Province,1,1,0,1,30,0,4,0,0
/queer003,New Hampshire,1,1,0,1,30,0,4,0,0
/queer005,Minnesota,2,2,0,1,30,0,9,0,0
/queer005,Missouri,2,2,0,1,30,0,6,0,0
/queer006,Rhode Island,2,2,0,1,30,0,10,0,0
/queer009,Arizona,2,2,0,1,30,0,7,0,0
/queerness,Navarre,1,1,0,1,30,0,7,0,0
/queerness,Sabah,2,1,1,2,30,0,7,0,0
/saferbrowsing,Mugla,1,1,0,1,30,0,6,0,0
/stigma,Lang Son,1,1,0,1,30,0,6,0,0
/stigma,Makkah Province,1,1,0,1,30,0,3,0,0
/stigma,Quebec,8,4,2,2,30,0,25,0,0
/stigma003,Texas,9,10,1,0.9,30,0,46,0,0
/stigma005,Addis Ababa,1,1,1,1,30,0,6,0,0
/stress,Idaho,12,11,1,1.0909090909090900,30,0,49,0,0
/stress,Northern Ireland,1,1,1,1,30,0,6,0,0
/stress002,Nebraska,1,1,0,1,30,0,2,0,0
/stress003,Shumen Province,2,1,0,2,30,0,6,0,0
/stress005,Arizona,3,3,0,1,30,0,18,0,0
/stress007,England,2,2,0,1,30,0,17,0,0
/stress013,Indiana,1,1,0,1,30,0,13,0,0
/queer003,Michigan,32,20,1,1.6,29.9,0,103,0,0
/stigma,Illinois,149,132,42,1.128787878787880,29.825757575757600,0,609,0,0
/gender007,Maryland,8,5,0,1.6,29.8,0,33,0,0
/saferbrowsing,Massachusetts,25,22,9,1.1363636363636400,29.681818181818200,0,118,0,0
/stress003,Minnesota,5,3,1,1.6666666666666700,29.666666666666700,0,34,0,0
/gender,Oregon,183,132,55,1.3863636363636400,29.636363636363600,0,737,0,0
/gender007,Flanders,2,2,0,1,29.5,0,10,0,0
/queerness,Indiana,49,40,13,1.225,29.5,0,202,0,0
/queerness,Lisbon,2,2,0,1,29.5,0,11,0,0
/sexuality101,Vermont,2,2,2,1,29.5,0,14,0,0
/stigma,Westmoreland Parish,2,2,2,1,29.5,0,12,0,0
/stress001,Antioquia,5,2,0,2.5,29.5,0,25,0,0
/queerness,Nebraska,18,17,2,1.0588235294117600,29.470588235294100,0,69,0,0
/queer003,Maine,6,5,0,1.2,29.4,0,21,0,0
/queer008,Georgia,5,5,3,1,29.4,0,28,0,0
/saferbrowsing,Wisconsin,9,10,4,0.9,29.4,0,58,0,0
/about,Connecticut,3,3,1,1,29.333333333333300,0,13,0,0
/faq,Alabama,2,3,1,0.6666666666666670,29.333333333333300,0,14,0,0
/gender005,New Jersey,4,3,0,1.3333333333333300,29.333333333333300,0,18,0,0
/stigma009,Wisconsin,3,3,2,1,29.333333333333300,0,17,0,0
/stress,Buenos Aires,2,3,1,0.6666666666666670,29.333333333333300,0,17,0,0
/stress,Georgia,111,95,36,1.168421052631580,29.294736842105300,0,445,0,0
/gender007,New York,26,22,5,1.1818181818181800,29.181818181818200,0,113,0,0
/spreadtheword,Georgia,18,17,13,1.0588235294117600,29.176470588235300,0,103,0,0
/gender,Prince Edward Island,3,3,2,1,29,0,13,0,0
/gender,West Java,1,1,0,1,29,0,5,0,0
/gender001,Tel Aviv District,1,2,1,0.5,29,0,10,0,0
/gender001,Vastra Gotaland County,1,1,1,1,29,0,8,0,0
/gender002,New Jersey,5,4,1,1.25,29,0,18,0,0
/lgbt-center-locator,La Romana Province,1,1,0,1,29,0,5,0,0
/poster,District of Columbia,3,1,0,3,29,0,15,0,0
/poster,Nairobi County,3,3,1,1,29,0,20,0,0
/poster,Usti nad Labem Region,1,1,0,1,29,0,7,0,0
/poster,Westmoreland Parish,1,1,1,1,29,0,5,0,0
/privacy-policy,Massachusetts,2,2,1,1,29,0,9,0,0
/pronouns101,Quebec,3,4,0,0.75,29,0,12,0,0
/queer002,Quintana Roo,1,1,0,1,29,0,3,0,0
/queer003,Queensland,4,2,0,2,29,0,14,0,0
/queer005,(not set),2,1,0,2,29,0,6,0,0
/queer005,Ontario,8,8,2,1,29,0,36,0,0
/queer009,North Carolina,4,3,0,1.3333333333333300,29,0,18,0,0
/queerness,Bavaria,2,2,2,1,29,0,14,0,0
/queerness,Federal Territory of Kuala Lumpur,2,1,0,2,29,0,7,0,0
/saferbrowsing,Missouri,12,13,6,0.9230769230769230,29,0,65,0,0
/saferbrowsing,Nova Scotia,1,1,0,1,29,0,5,0,0
/sexuality101,Buenos Aires,1,1,1,1,29,0,7,0,0
/sexuality101,Kansas,1,1,0,1,29,0,4,0,0
/spreadtheword,Maine,2,2,1,1,29,0,11,0,0
/stigma,Galicia,2,1,0,2,29,0,9,0,0
/stigma,Groningen,1,1,0,1,29,0,3,0,0
/stigma001,Central Java,1,1,0,1,29,0,3,0,0
/stigma003,Jalisco,1,1,0,1,29,0,5,0,0
/stress,Guangdong Province,1,1,0,1,29,0,2,0,0
/stress,Santa Cruz Department,1,1,0,1,29,0,6,0,0
/stress001,Mexico City,1,1,0,1,29,0,3,0,0
/stress002,Virginia,10,8,1,1.25,29,0,44,0,0
/stress011,Arizona,1,1,1,1,29,0,8,0,0
/gender,Washington,207,149,64,1.389261744966440,28.973154362416100,0,844,0,0
/gender007,Illinois,16,15,4,1.0666666666666700,28.8,0,74,0,0
/stigma003,(not set),4,4,2,1,28.75,0,25,0,0
/gender006,Oregon,26,22,4,1.1818181818181800,28.681818181818200,0,98,0,0
/mental-health-resources,Maharashtra,3,3,0,1,28.666666666666700,0,14,0,0
/stress013,Georgia,5,5,2,1,28.6,0,34,0,0
/stigma,Kentucky,11,9,4,1.2222222222222200,28.555555555555600,0,48,0,0
/about,Colorado,61,58,44,1.0517241379310300,28.53448275862070,0,319,0,0
/,Algiers Province,2,2,2,1,28.5,0,8,0,0
/,Saint George Parish,2,2,1,1,28.5,0,11,0,0
/queer001,Mexico City,5,2,0,2.5,28.5,0,19,0,0
/stress001,Arkansas,5,2,0,2.5,28.5,0,23,0,0
/stress004,Tennessee,7,4,0,1.75,28.5,0,25,0,0
/about,Vermont,11,10,7,1.1,28.4,0,62,0,0
/gender001,Ohio,28,27,4,1.037037037037040,28.37037037037040,0,121,0,0
/gender,Republic of Bashkortostan,3,3,3,1,28.333333333333300,0,20,0,0
/queerness,Bucharest,3,3,3,1,28.333333333333300,0,12,0,0
/stress010,Georgia,6,6,2,1,28.333333333333300,0,23,0,0
/stigma,North Carolina,56,45,14,1.2444444444444400,28.31111111111110,0,227,0,0
/gender011,Massachusetts,5,4,1,1.25,28.25,0,23,0,0
/queer008,Texas,13,12,3,1.0833333333333300,28.25,0,63,0,0
/gender006,Wisconsin,16,9,2,1.7777777777777800,28.22222222222220,0,59,0,0
/guidemap,California,25,22,9,1.1363636363636400,28.136363636363600,0,146,0,0
/gender,Queensland,12,11,4,1.0909090909090900,28.09090909090910,0,52,0,0
/stigma001,Illinois,15,14,4,1.0714285714285700,28.071428571428600,0,73,0,0
/,Male,1,1,1,1,28,0,7,0,0
/,Odisha,1,1,1,1,28,0,8,0,0
/about,Bihar,1,1,0,1,28,0,5,0,0
/about,New South Wales,1,1,0,1,28,0,4,0,0
/faq,Delaware,1,1,0,1,28,0,5,0,0
/gender,Berlin,5,4,2,1.25,28,0,26,0,0
/gender,Chanthaburi,1,1,1,1,28,0,5,0,0
/gender,Managua,1,1,1,1,28,0,5,0,0
/lgbt-center-locator,Punjab,0,1,0,0,28,0,5,0,0
/mental-health-resources,Misiones Province,1,1,0,1,28,0,4,0,0
/poster,Lombardy,1,1,1,1,28,0,9,0,0
/queer002,Coahuila,1,1,0,1,28,0,7,0,0
/queer002,Vermont,2,2,1,1,28,0,10,0,0
/queer003,Wales,2,1,0,2,28,0,10,0,0
/queer004,Indiana,4,4,0,1,28,0,15,0,0
/queer005,Rhode Island,1,1,0,1,28,0,5,0,0
/queer008,Saxony,3,3,2,1,28,0,23,0,0
/queer008,Utah,1,1,0,1,28,0,2,0,0
/queer009,Bourgogne-Franche-Comte,1,1,0,1,28,0,7,0,0
/queer01,County Dublin,0,1,0,0,28,0,5,0,0
/queerness,State of Parana,3,1,0,3,28,0,11,0,0
/saferbrowsing,New Hampshire,1,2,1,0.5,28,0,8,0,0
/saferbrowsing,Tbilisi,2,1,0,2,28,0,8,0,0
/spreadtheword,Florida,29,23,18,1.2608695652173900,28,0,143,0,0
/spreadtheword,Scotland,1,1,1,1,28,0,6,0,0
/stigma,South Australia,1,1,0,1,28,0,6,0,0
/stigma001,Metro Manila,1,1,0,1,28,0,3,0,0
/stigma002,Tennessee,2,2,1,1,28,0,9,0,0
/stigma003,Connecticut,1,1,0,1,28,0,4,0,0
/stigma005,Massachusetts,3,3,0,1,28,0,13,0,0
/stigma009,Telangana,1,1,0,1,28,0,6,0,0
/stress,Flanders,1,1,0,1,28,0,3,0,0
/stress,North Rhine-Westphalia,3,2,1,1.5,28,0,14,0,0
/stress,Utrecht,1,2,0,0.5,28,0,4,0,0
/stress001,New Mexico,10,4,1,2.5,28,0,45,0,0
/stress003,Idaho,1,1,0,1,28,0,4,0,0
/stress004,Maharashtra,2,1,0,2,28,0,7,0,0
/stress005,Washington,3,2,1,1.5,28,0,16,0,0
/stress011,Tennessee,1,1,0,1,28,0,6,0,0
/saferbrowsing,Virginia,44,41,23,1.0731707317073200,27.951219512195100,0,199,0,0
/queer003,Pennsylvania,26,19,5,1.368421052631580,27.789473684210500,0,97,0,0
/terms,California,8,8,3,1,27.75,0,35,0,0
/stress006,England,15,14,10,1.0714285714285700,27.714285714285700,0,64,0,0
/crisis-resources,Idaho,3,3,3,1,27.666666666666700,0,21,0,0
/stigma001,Attica,2,3,1,0.6666666666666670,27.666666666666700,0,22,0,0
/stress,Antioquia,5,3,1,1.6666666666666700,27.666666666666700,0,18,0,0
/queer003,Maryland,15,14,5,1.0714285714285700,27.642857142857100,0,60,0,0
/stigma,Louisiana,11,10,2,1.1,27.6,0,36,0,0
/queerness,Michigan,150,101,35,1.4851485148514900,27.554455445544600,0,618,0,0
/mental-health-resources,Wisconsin,16,15,8,1.0666666666666700,27.533333333333300,0,91,0,0
/stigma,Oregon,70,66,18,1.0606060606060600,27.53030303030300,0,294,0,0
/,Skane County,2,2,2,1,27.5,0,12,0,0
/about,Kentucky,2,2,2,1,27.5,0,10,0,0
/crisis-resources,British Columbia,3,2,0,1.5,27.5,0,12,0,0
/gender,Buenos Aires,4,2,1,2,27.5,0,16,0,0
/queer007,England,2,2,0,1,27.5,0,14,0,0
/queerness,Jakarta,2,2,1,1,27.5,0,8,0,0
/stigma003,Alberta,2,2,0,1,27.5,0,7,0,0
/terms,(not set),4,4,2,1,27.5,0,13,0,0
/gender,New Mexico,18,18,10,1,27.333333333333300,0,75,0,0
/gender012,Oregon,6,3,0,2,27.333333333333300,0,19,0,0
/poster,Indiana,11,9,3,1.2222222222222200,27.333333333333300,0,48,0,0
/queer003,England,19,16,7,1.1875,27.3125,0,72,0,0
/stress005,North Carolina,5,5,0,1,27.2,0,24,0,0
/,New Hampshire,78,75,64,1.04,27.16,0,371,0,0
/gender,Ontario,102,76,28,1.3421052631578900,27.157894736842100,0,409,0,0
/stress,Indiana,48,39,14,1.2307692307692300,27.102564102564100,0,205,0,0
/queer001,Massachusetts,35,32,7,1.09375,27.0625,0,127,0,0
/stress,California,836,632,231,1.3227848101265800,27.02848101265820,0,3332,0,0
/,Northland,1,1,1,1,27,0,5,0,0
/,Telangana,2,2,1,1,27,0,7,0,0
/about,(not set),10,7,5,1.4285714285714300,27,0,43,0,0
/gender,Center District,2,2,1,1,27,0,11,0,0
/gender,Galicia,4,1,0,4,27,0,17,0,0
/gender001,Hessen,1,1,1,1,27,0,5,0,0
/gender002,Hawaii,2,2,2,1,27,0,12,0,0
/gender008,Alberta,1,1,0,1,27,0,3,0,0
/mental-health-resources,Idaho,3,4,1,0.75,27,0,19,0,0
/pronouns101,Jalisco,1,1,0,1,27,0,5,0,0
/queer001,North Rhine-Westphalia,1,1,0,1,27,0,9,0,0
/queer002,Scotland,1,1,0,1,27,0,4,0,0
/queer003,Shumen Province,1,1,0,1,27,0,4,0,0
/queer005,Capital Region of Denmark,1,1,0,1,27,0,5,0,0
/queer007,California,17,14,5,1.2142857142857100,27,0,101,0,0
/queer008,Kentucky,1,1,0,1,27,0,4,0,0
/queer010,Alabama,4,1,0,4,27,0,15,0,0
/queer010,Jalisco,1,1,0,1,27,0,3,0,0
/queerness,Attica,6,3,0,2,27,0,15,0,0
/queerness,Karnataka,1,1,0,1,27,0,5,0,0
/saferbrowsing,South Carolina,7,7,6,1,27,0,43,0,0
/saferbrowsing,St. Andrew Parish,1,1,0,1,27,0,6,0,0
/saved,Podkarpackie Voivodeship,1,1,0,1,27,0,8,0,0
/stigma,Piedmont,2,1,0,2,27,0,5,0,0
/stigma003,New Jersey,1,1,0,1,27,0,4,0,0
/stigma008,Michigan,1,1,0,1,27,0,6,0,0
/stress,Bucharest,3,2,1,1.5,27,0,9,0,0
/stress,Galicia,1,1,0,1,27,0,6,0,0
/stress,Sichuan,1,1,0,1,27,0,4,0,0
/stress002,Louisiana,1,1,0,1,27,0,5,0,0
/stress003,Virginia,5,5,2,1,27,0,23,0,0
/stress008,Metro Manila,2,1,0,2,27,0,6,0,0
/stress011,Indiana,1,1,0,1,27,0,4,0,0
/queerness,Oregon,184,134,63,1.373134328358210,26.98507462686570,0,758,0,0
/stigma,Colorado,67,51,13,1.3137254901960800,26.862745098039200,0,253,0,0
/saferbrowsing,Minnesota,16,11,6,1.4545454545454500,26.818181818181800,0,71,0,0
/stigma,Pennsylvania,109,86,21,1.2674418604651200,26.813953488372100,0,414,0,0
/gender007,Colorado,9,5,0,1.8,26.8,0,33,0,0
/saferbrowsing,Tennessee,11,10,5,1.1,26.8,0,62,0,0
/stress003,Florida,7,5,0,1.4,26.8,0,45,0,0
/stress005,Illinois,17,13,1,1.3076923076923100,26.76923076923080,0,96,0,0
/about,Delaware,4,4,3,1,26.75,0,29,0,0
/gender009,Ontario,6,6,1,1,26.666666666666700,0,29,0,0
/spreadtheword,New Mexico,19,17,15,1.1176470588235300,26.647058823529400,0,106,0,0
/mental-health-resources,Florida,29,24,7,1.2083333333333300,26.625,0,145,0,0
/stigma003,Pennsylvania,10,8,1,1.25,26.625,0,42,0,0
/stress,Kentucky,15,13,5,1.1538461538461500,26.615384615384600,0,55,0,0
/,Vermont,68,66,48,1.0303030303030300,26.545454545454500,0,369,0,0
/mental-health-resources,Nova Scotia,2,2,1,1,26.5,0,10,0,0
/stress001,Metro Manila,3,2,0,1.5,26.5,0,21,0,0
/stress007,Tennessee,6,4,0,1.5,26.5,0,25,0,0
/gender,Virginia,133,112,49,1.1875,26.419642857142900,0,539,0,0
/gender,South Dakota,9,8,3,1.125,26.375,0,37,0,0
/sexuality101,Quebec,3,3,1,1,26.333333333333300,0,20,0,0
/stigma,Montana,3,3,1,1,26.333333333333300,0,12,0,0
/stigma,Victoria,4,3,0,1.3333333333333300,26.333333333333300,0,16,0,0
/stigma001,Texas,20,19,6,1.0526315789473700,26.31578947368420,0,121,0,0
/stigma,Massachusetts,50,41,11,1.2195121951219500,26.29268292682930,0,192,0,0
/gender001,Pennsylvania,53,44,6,1.2045454545454500,26.15909090909090,0,197,0,0
/crisis-resources,Illinois,65,62,32,1.0483870967741900,26.112903225806500,0,303,0,0
/about,Cluj County,1,1,0,1,26,0,5,0,0
/faq,Alaska,1,1,0,1,26,0,5,0,0
/gender,Canton of Bern,3,1,0,3,26,0,9,0,0
/gender,Overijssel,1,1,0,1,26,0,4,0,0
/gender001,State of Rio de Janeiro,3,1,0,3,26,0,15,0,0
/gender004,Idaho,1,1,1,1,26,0,5,0,0
/gender007,New Jersey,3,3,1,1,26,0,16,0,0
/gender007,Wyoming,2,1,0,2,26,0,6,0,0
/poster,La Romana Province,2,1,0,2,26,0,8,0,0
/pronouns101,Geneva,1,1,1,1,26,0,6,0,0
/queer001,Madrid,1,1,0,1,26,0,4,0,0
/queer003,Tunapuna/Piarco Regional Corporation,1,1,0,1,26,0,4,0,0
/queer004,Saxony,2,2,0,1,26,0,13,0,0
/queer004,Wales,2,1,0,2,26,0,5,0,0
/queer005,Nova Scotia,2,1,0,2,26,0,5,0,0
/queer006,Utah,3,3,0,1,26,0,15,0,0
/queer009,Idaho,1,1,0,1,26,0,4,0,0
/queer009,Maryland,3,2,0,1.5,26,0,17,0,0
/queer009,Saxony,1,1,1,1,26,0,6,0,0
/queer010,England,6,3,1,2,26,0,18,0,0
/queerness,Ajman,1,1,1,1,26,0,6,0,0
/queerness,Otago,4,1,0,4,26,0,12,0,0
/queerness,Scotland,5,3,0,1.6666666666666700,26,0,18,0,0
/queerness,Tamil Nadu,1,1,1,1,26,0,5,0,0
/sexuality101,East Berbice-Corentyne,1,1,0,1,26,0,6,0,0
/spreadtheword,Minnesota,7,7,3,1,26,0,40,0,0
/stigma,Jalisco,4,3,0,1.3333333333333300,26,0,16,0,0
/stigma,Valencian Community,2,1,0,2,26,0,12,0,0
/stigma001,Oregon,12,10,1,1.2,26,0,55,0,0
/stigma005,Maryland,4,4,1,1,26,0,17,0,0
/stress,Auvergne-Rhone-Alpes,1,2,1,0.5,26,0,7,0,0
/stress,East Berbice-Corentyne,2,1,0,2,26,0,8,0,0
/stress,Saxony,1,1,1,1,26,0,6,0,0
/stress001,Shumen Province,4,1,0,4,26,0,12,0,0
/stress003,Johor,3,1,0,3,26,0,6,0,0
/stress003,West Virginia,1,1,0,1,26,0,4,0,0
/stress009,Jalisco,1,1,0,1,26,0,5,0,0
/stress009,Metro Manila,2,1,0,2,26,0,7,0,0
/saferbrowsing,Ohio,19,18,10,1.0555555555555600,25.88888888888890,0,104,0,0
/stigma,Wyoming,9,8,5,1.125,25.875,0,40,0,0
/gender007,Texas,12,11,3,1.0909090909090900,25.818181818181800,0,47,0,0
/saferbrowsing,Connecticut,3,3,3,1,25.666666666666700,0,19,0,0
/stress002,Alabama,3,3,0,1,25.666666666666700,0,19,0,0
/crisis-resources,Indiana,12,12,5,1,25.583333333333300,0,53,0,0
/,Pays de la Loire,2,2,1,1,25.5,0,13,0,0
/crisis-resources,Metro Manila,3,2,1,1.5,25.5,0,14,0,0
/queer003,South Holland,2,2,0,1,25.5,0,7,0,0
/queer004,Tennessee,4,4,0,1,25.5,0,12,0,0
/queer005,Virginia,4,4,1,1,25.5,0,14,0,0
/queerness,Pichincha,4,2,1,2,25.5,0,23,0,0
/stress001,New Hampshire,4,4,3,1,25.5,0,26,0,0
/stress001,Tennessee,14,9,2,1.5555555555555600,25.444444444444400,0,68,0,0
/gender007,Oregon,8,7,0,1.1428571428571400,25.428571428571400,0,31,0,0
/gender,North Dakota,10,5,4,2,25.4,0,32,0,0
/stress,Montana,6,5,0,1.2,25.4,0,18,0,0
/queer003,Indiana,10,8,1,1.25,25.375,0,33,0,0
/,Hanoi,3,3,2,1,25.333333333333300,0,18,0,0
/gender007,Georgia,6,6,0,1,25.333333333333300,0,22,0,0
/stress001,Nebraska,5,3,0,1.6666666666666700,25.333333333333300,0,33,0,0
/stress,New York,416,314,120,1.3248407643312100,25.29936305732480,0,1595,0,0
/about,Quebec,7,7,4,1,25.285714285714300,0,37,0,0
/queerness,Idaho,19,15,4,1.2666666666666700,25.266666666666700,0,83,0,0
/stigma001,Alabama,6,5,0,1.2,25.2,0,35,0,0
/stress004,Michigan,6,5,1,1.2,25.2,0,22,0,0
/stress,Vermont,13,11,4,1.1818181818181800,25.181818181818200,0,53,0,0
/stigma003,Ohio,6,6,1,1,25.166666666666700,0,26,0,0
/,Amman Governorate,5,7,4,0.7142857142857140,25.142857142857100,0,31,0,0
/,Al Farwaniyah Governorate,1,1,1,1,25,0,8,0,0
/,Chisinau,1,1,1,1,25,0,8,0,0
/,Emilia-Romagna,1,1,0,1,25,0,4,0,0
/,Guayas,1,1,1,1,25,0,6,0,0
/,Taipei City,1,1,1,1,25,0,5,0,0
/about,Mississippi,6,5,2,1.2,25,0,33,0,0
/about,Montana,5,4,2,1.25,25,0,21,0,0
/about,West Virginia,2,2,0,1,25,0,7,0,0
/crisis-resources,East Berbice-Corentyne,1,1,0,1,25,0,9,0,0
/crisis-resources,Plaines Wilhems District,1,1,1,1,25,0,7,0,0
/faq,Budapest,1,1,1,1,25,0,7,0,0
/gender,Capital Region of Denmark,2,1,0,2,25,0,9,0,0
/gender,Sindh,1,1,0,1,25,0,5,0,0
/gender,Ulaanbaatar,1,1,0,1,25,0,5,0,0
/gender001,North Dakota,1,1,0,1,25,0,5,0,0
/gender003,Berlin,1,1,0,1,25,0,4,0,0
/gender01,County Dublin,0,1,0,0,25,0,5,0,0
/gender01,Louisiana,1,1,0,1,25,0,3,0,0
/gender010,Istanbul,0,1,0,0,25,0,9,0,0
/guidemap,Calabarzon,1,1,0,1,25,0,5,0,0
/guidemap,Virginia,4,4,3,1,25,0,24,0,0
/mental-health-resources,Connecticut,7,6,1,1.1666666666666700,25,0,36,0,0
/mental-health-resources,Northern Ireland,2,1,0,2,25,0,7,0,0
/mental-health-resources,Ulaanbaatar,1,1,1,1,25,0,5,0,0
/queer001,Pichincha,1,1,1,1,25,0,6,0,0
/queer003,Baja California,1,1,0,1,25,0,5,0,0
/queer003,Capital Region of Denmark,1,1,0,1,25,0,3,0,0
/queer003,Mexico City,3,3,0,1,25,0,12,0,0
/queer003,Tamaulipas,2,1,0,2,25,0,6,0,0
/queer009,Pennsylvania,2,1,0,2,25,0,6,0,0
/queer010,Bourgogne-Franche-Comte,1,1,0,1,25,0,5,0,0
/queerness,Jerusalem District,2,1,0,2,25,0,9,0,0
/sexuality101,Lombardy,1,1,0,1,25,0,6,0,0
/stigma,Florida,62,53,14,1.169811320754720,25,0,257,0,0
/stigma,Nevada,7,7,1,1,25,0,22,0,0
/stigma,Veracruz,1,1,0,1,25,0,3,0,0
/stigma,West Java,1,1,0,1,25,0,5,0,0
/stigma001,Louisiana,1,1,0,1,25,0,4,0,0
/stigma004,Telangana,1,1,0,1,25,0,5,0,0
/stress,Pays de la Loire,1,1,0,1,25,0,3,0,0
/stress,South Dakota,5,5,0,1,25,0,15,0,0
/stress002,Buenos Aires,1,1,1,1,25,0,7,0,0
/stress003,(not set),1,1,0,1,25,0,4,0,0
/stress004,New Hampshire,1,1,1,1,25,0,5,0,0
/stress005,Minnesota,1,1,0,1,25,0,4,0,0
/stress013,British Columbia,1,1,1,1,25,0,5,0,0
/whoyouare,Riyadh Province,3,1,0,3,25,0,8,0,0
/queer008,New York,30,23,7,1.3043478260869600,24.91304347826090,0,134,0,0
/stigma,Alberta,13,12,2,1.0833333333333300,24.833333333333300,0,48,0,0
/stress,Arizona,78,64,24,1.21875,24.8125,0,317,0,0
/,Guatemala Department,9,5,3,1.8,24.8,0,34,0,0
